,JoiningYear,PaymentTier,Age,ExperienceInCurrentDomain,Education_Bachelors,Education_Masters,Education_PHD,City_Bangalore,City_New Delhi,City_Pune,Gender_Female,Gender_Male,EverBenched_No,EverBenched_Yes
270,2017,2,26,4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
271,2017,2,28,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
272,2013,3,28,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
273,2013,3,25,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
274,2018,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
275,2013,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
276,2012,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
277,2014,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
278,2017,3,28,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
279,2017,2,28,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
280,2014,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
281,2017,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
282,2015,1,25,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
283,2013,3,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
284,2014,3,24,2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
285,2017,2,27,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
286,2018,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
287,2012,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
288,2015,3,27,5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
289,2018,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
290,2016,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
291,2017,2,25,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
292,2017,2,28,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
293,2012,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
294,2013,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
295,2015,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
296,2014,3,28,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
297,2016,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
298,2012,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
299,2012,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
300,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
301,2014,3,28,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
302,2014,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
303,2015,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
304,2014,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
305,2015,3,25,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
306,2015,3,25,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
307,2012,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
308,2017,2,24,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
309,2016,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
310,2015,3,28,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
311,2017,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
312,2017,3,25,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
313,2017,1,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
314,2015,3,28,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
315,2017,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
316,2014,3,24,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
317,2014,3,25,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
318,2018,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
319,2016,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
320,2017,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
321,2012,3,28,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
322,2012,3,24,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
323,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
324,2015,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
325,2017,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
326,2018,3,25,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
327,2017,3,24,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
328,2013,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
329,2017,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
330,2017,2,25,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
331,2013,2,28,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
332,2015,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
333,2016,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
334,2015,2,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
335,2018,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
336,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
337,2013,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
338,2013,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
339,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
340,2017,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
341,2015,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
342,2012,3,24,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
343,2016,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
344,2012,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
345,2017,2,27,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
346,2012,2,27,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
347,2017,2,27,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
348,2017,2,24,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
349,2016,1,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
350,2015,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
351,2016,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
352,2012,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
353,2017,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
354,2012,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
355,2017,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
356,2017,2,26,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
357,2017,3,28,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
358,2015,2,25,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
359,2017,2,26,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
360,2017,2,26,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
361,2016,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
362,2017,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
363,2015,3,24,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
364,2017,1,26,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
365,2017,1,28,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
366,2015,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
367,2015,2,25,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
368,2014,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
369,2014,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
370,2017,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
371,2015,1,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
372,2014,1,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
373,2018,3,25,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
374,2016,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
375,2018,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
376,2015,2,24,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
377,2017,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
378,2014,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
379,2014,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
380,2016,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
381,2015,2,25,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
382,2013,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
383,2015,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
384,2014,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
385,2012,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
386,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
387,2015,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
388,2015,3,28,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
389,2014,2,24,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
390,2013,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
391,2018,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
392,2015,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
393,2014,2,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
394,2016,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
395,2013,3,25,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
396,2014,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
397,2017,2,28,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
398,2015,1,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
399,2017,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
400,2014,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
401,2012,3,24,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
402,2017,2,24,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
403,2015,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
404,2012,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
405,2015,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
406,2014,3,25,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
407,2015,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
408,2016,3,24,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
409,2016,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
410,2015,2,25,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
411,2013,2,25,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
412,2017,3,25,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
413,2015,2,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
414,2015,2,26,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
415,2012,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
416,2017,3,28,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
417,2016,3,25,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
418,2016,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
419,2016,3,28,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
420,2013,3,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
421,2015,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
422,2016,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
423,2017,2,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
424,2012,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
425,2018,3,25,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
426,2014,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
427,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
428,2017,2,24,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
429,2016,2,28,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
430,2014,3,26,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
431,2017,2,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
432,2013,3,27,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
433,2014,3,28,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
434,2017,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
435,2015,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
436,2014,3,26,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
437,2012,3,27,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
438,2017,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
439,2017,2,27,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
440,2017,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
441,2016,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
442,2016,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
443,2014,3,25,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
444,2017,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
445,2012,3,24,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
446,2014,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
447,2013,2,25,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
448,2012,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
449,2017,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
450,2013,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
451,2016,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
452,2014,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
453,2015,3,25,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
454,2012,3,24,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
455,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
456,2015,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
457,2016,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
458,2015,3,24,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
459,2012,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
460,2013,3,24,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
461,2017,3,24,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
462,2014,1,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
463,2018,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
464,2017,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
465,2013,3,28,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
466,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
467,2018,1,24,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
468,2012,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
469,2013,2,27,5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
470,2018,3,28,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
471,2014,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
472,2014,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
473,2013,3,24,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
474,2015,2,28,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
475,2015,2,26,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
476,2017,2,28,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
477,2012,3,27,5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
478,2017,3,25,3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
479,2013,2,25,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
480,2017,2,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
481,2017,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
482,2016,2,24,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
483,2012,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
484,2012,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
485,2017,2,24,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
486,2015,2,25,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
487,2015,3,26,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
488,2013,2,24,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
489,2013,3,25,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
490,2015,2,28,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
491,2016,3,24,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
492,2017,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
493,2016,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
494,2017,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
495,2014,3,27,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
496,2016,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
497,2016,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
498,2018,3,25,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
499,2013,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
500,2015,3,25,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
501,2017,2,25,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
502,2012,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
503,2014,3,28,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
504,2017,2,27,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
505,2018,3,26,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
506,2014,3,28,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
507,2013,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
508,2017,3,25,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
509,2018,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
510,2016,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
511,2012,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
512,2015,3,28,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
513,2014,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
514,2013,3,27,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
515,2016,3,24,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
516,2012,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
517,2012,3,28,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
518,2018,3,25,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
519,2014,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
520,2016,3,27,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
521,2015,2,24,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
522,2014,3,24,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
523,2013,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
524,2017,3,24,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
525,2015,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
526,2017,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
527,2017,2,28,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
528,2016,3,28,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
529,2014,3,24,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
530,2017,2,26,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
531,2018,3,25,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
532,2014,3,28,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
533,2014,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
534,2018,3,28,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
535,2017,2,25,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
536,2013,3,28,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
537,2014,3,26,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
538,2017,2,25,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
539,2013,3,25,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
540,2016,3,25,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
541,2018,3,24,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
